"","location_id","year_id","sex_id","smoking","sdi","smoking_logit","ls_id","smoking_se","smoking_logit_se"
"7631",34,1995,2,0.00659306745682914,0.585031482588654,-5.01512166958866,"342",0.0905164447071276,1.26976384188176
"7632",34,1995,1,0.281401735953221,0.585031482588654,-0.937519145283828,"341",0.0905164447071276,1.26976384188176
"7633",34,1996,2,0.00658622765057198,0.584185921604408,-5.01616651723883,"342",0.0905164447071276,1.26976384188176
"7634",34,1996,1,0.280466503802585,0.584185921604408,-0.942148778271406,"341",0.0905164447071276,1.26976384188176
"7635",34,1997,2,0.00658332900999774,0.584060325544595,-5.01660963831239,"342",0.0905164447071276,1.26976384188176
"7636",34,1997,1,0.279526707717995,0.584060325544595,-0.946810503069945,"341",0.0905164447071276,1.26976384188176
"7637",34,1998,2,0.00658619491400558,0.582691182665632,-5.01617152066256,"342",0.0905164447071276,1.26976384188176
"7638",34,1998,1,0.278681460166811,0.582691182665632,-0.951011432808227,"341",0.0905164447071276,1.26976384188176
"7639",34,1999,2,0.00659661886148225,0.581907157357371,-5.01457958221944,"342",0.0905164447071276,1.26976384188176
"7640",34,1999,1,0.27802644958019,0.581907157357371,-0.954272252914543,"341",0.0905164447071276,1.26976384188176
"7641",34,2000,2,0.00661640983036306,0.581738654476606,-5.01156398254011,"342",0.0905164447071276,1.26976384188176
"7642",34,2000,1,0.277647689096831,0.581738654476606,-0.956159980543399,"341",0.0905164447071276,1.26976384188176
"7643",34,2001,2,0.00665009771309487,0.58219552196873,-5.00645142258854,"342",0.0905164447071276,1.26976384188176
"7644",34,2001,1,0.277383509991563,0.58219552196873,-0.957477577597307,"341",0.0905164447071276,1.26976384188176
"7645",34,2002,2,0.00670281474450204,0.584914697755558,-4.99850235019214,"342",0.0905164447071276,1.26976384188176
"7646",34,2002,1,0.277336767561873,0.584914697755558,-0.957710786606844,"341",0.0905164447071276,1.26976384188176
"7647",34,2003,2,0.00676963421954291,0.586956735300546,-4.98851557099322,"342",0.0905164447071276,1.26976384188176
"7648",34,2003,1,0.277467807863146,0.586956735300546,-0.957057056828073,"341",0.0905164447071276,1.26976384188176
"7649",34,2004,2,0.00684559087757519,0.589475693948719,-4.97728137203834,"342",0.0905164447071276,1.26976384188176
"7650",34,2004,1,0.277759402307125,0.589475693948719,-0.955603041545603,"341",0.0905164447071276,1.26976384188176
"7651",34,2005,2,0.00692594723228617,0.597882780151344,-4.96553040889094,"342",0.0905164447071276,1.26976384188176
"7652",34,2005,1,0.278159712845087,0.597882780151344,-0.953608450133929,"341",0.0905164447071276,1.26976384188176
"7653",34,2006,2,0.00702616870019272,0.611525186450049,-4.95106274612575,"342",0.0905164447071276,1.26976384188176
"7654",34,2006,1,0.278677150387195,0.611525186450049,-0.951032872668528,"341",0.0905164447071276,1.26976384188176
"7655",34,2007,2,0.00716008938132857,0.626821462442972,-4.93204696882108,"342",0.0905164447071276,1.26976384188176
"7656",34,2007,1,0.279531593699335,0.626821462442972,-0.946786242092987,"341",0.0905164447071276,1.26976384188176
"7657",34,2008,2,0.00731221843079614,0.639697702489543,-4.91086948861232,"342",0.0905164447071276,1.26976384188176
"7658",34,2008,1,0.280575814004378,0.639697702489543,-0.941607180274595,"341",0.0905164447071276,1.26976384188176
"7659",34,2009,2,0.00746727889349803,0.64936470166606,-4.88972931889075,"342",0.0905164447071276,1.26976384188176
"7660",34,2009,1,0.28165130912079,0.64936470166606,-0.936285279684344,"341",0.0905164447071276,1.26976384188176
"7661",34,2010,2,0.00760956019585,0.65749843192959,-4.87071124108175,"342",0.0905164447071276,1.26976384188176
"7662",34,2010,1,0.282593901749904,0.65749843192959,-0.931631174619854,"341",0.0905164447071276,1.26976384188176
"7663",34,2011,2,0.00775791201310367,0.663375534354004,-4.85125389030841,"342",0.0905164447071276,1.26976384188176
"7664",34,2011,1,0.283374901773112,0.663375534354004,-0.927782066101806,"341",0.0905164447071276,1.26976384188176
"7665",34,2012,2,0.00793519477197548,0.666986928399834,-4.82848053339217,"342",0.0905164447071276,1.26976384188176
"7666",34,2012,1,0.284259681080264,0.666986928399834,-0.923429227721701,"341",0.0905164447071276,1.26976384188176
"7667",34,2013,2,0.00812459384813284,0.67061419092031,-4.80470176171522,"342",0.0905164447071276,1.26976384188176
"7668",34,2013,1,0.285161533579893,0.67061419092031,-0.919000791881393,"341",0.0905164447071276,1.26976384188176
"7669",34,2014,2,0.00830934552054088,0.673352298551399,-4.78203037070199,"342",0.0905164447071276,1.26976384188176
"7670",34,2014,1,0.285999763456805,0.673352298551399,-0.914892309887118,"341",0.0905164447071276,1.26976384188176
"7671",34,2015,2,0.00847224037770323,0.675660821609511,-4.76245196407881,"342",0.0905164447071276,1.26976384188176
"7672",34,2015,1,0.286677705747032,0.675660821609511,-0.911574735623845,"341",0.0905164447071276,1.26976384188176
"7673",34,2016,2,0.00863653467884517,0.679515739674307,-4.74307980977984,"342",0.0905164447071276,1.26976384188176
"7674",34,2016,1,0.287032902487307,0.679515739674307,-0.909838420801946,"341",0.0905164447071276,1.26976384188176
"7675",34,2017,2,0.00876995034730419,0.684010094228815,-4.72761550157756,"342",0.0905164447071276,1.26976384188176
"7676",34,2017,1,0.286956468297744,0.684010094228815,-0.910211946981207,"341",0.0905164447071276,1.26976384188176
"7677",34,2018,2,0.00882930898463979,0.688106151719917,-4.72081000681582,"342",0.0905164447071276,1.26976384188176
"7678",34,2018,1,0.286183788801156,0.688106151719917,-0.913991299305048,"341",0.0905164447071276,1.26976384188176
"7679",34,2019,2,0.0088410222888835,0.691481145449416,-4.71947242946628,"342",0.0905164447071276,1.26976384188176
"7680",34,2019,1,0.284831848472186,0.691481145449416,-0.920618691219973,"341",0.0905164447071276,1.26976384188176
"7681",349,1990,1,0.282856058721832,0.655539592028523,-0.930338433547464,"3491",0.0905164447071276,1.26976384188176
"7682",349,1990,2,0.238926036405642,0.655539592028523,-1.15857651284329,"3492",0.0905164447071276,1.26976384188176
"7683",349,1991,1,0.280147205623012,0.653095628665761,-0.943731539465454,"3491",0.0905164447071276,1.26976384188176
"7684",349,1991,2,0.236940332672274,0.653095628665761,-1.16952788061913,"3492",0.0905164447071276,1.26976384188176
"7685",349,1992,1,0.27749486380276,0.65022415639982,-0.956922104688517,"3491",0.0905164447071276,1.26976384188176
"7686",349,1992,2,0.235096995396046,0.65022415639982,-1.17975085906649,"3492",0.0905164447071276,1.26976384188176
"7687",349,1993,1,0.274925555509249,0.651531638918458,-0.969773977859786,"3491",0.0905164447071276,1.26976384188176
"7688",349,1993,2,0.233418985847448,0.651531638918458,-1.18910532511687,"3492",0.0905164447071276,1.26976384188176
"7689",349,1994,1,0.272431041909857,0.655343572165425,-0.982323257438962,"3491",0.0905164447071276,1.26976384188176
"7690",349,1994,2,0.231937829080717,0.655343572165425,-1.19740132393567,"3492",0.0905164447071276,1.26976384188176
"7691",349,1995,1,0.270044185416984,0.655872247861119,-0.994398409040318,"3491",0.0905164447071276,1.26976384188176
"7692",349,1995,2,0.230674310212079,0.655872247861119,-1.20450760046807,"3492",0.0905164447071276,1.26976384188176
"7693",349,1996,1,0.267544332140804,0.658638997566617,-1.00711753713185,"3491",0.0905164447071276,1.26976384188176
"7694",349,1996,2,0.229174835999243,0.658638997566617,-1.2129763943753,"3492",0.0905164447071276,1.26976384188176
"7695",349,1997,1,0.265023665959136,0.663390815598771,-1.0200191726057,"3491",0.0905164447071276,1.26976384188176
"7696",349,1997,2,0.227715669726625,0.663390815598771,-1.22125499755834,"3492",0.0905164447071276,1.26976384188176
"7697",349,1998,1,0.262546957822887,0.669820338428086,-1.03277246158495,"3491",0.0905164447071276,1.26976384188176
"7698",349,1998,2,0.226371821533872,0.669820338428086,-1.22891249319381,"3492",0.0905164447071276,1.26976384188176
"7699",349,1999,1,0.260178558890974,0.674071313478809,-1.04504070101742,"3491",0.0905164447071276,1.26976384188176
"7700",349,1999,2,0.22521594765928,0.674071313478809,-1.23552463908763,"3492",0.0905164447071276,1.26976384188176
"7701",349,2000,1,0.257972893168242,0.676799698946467,-1.05653126045587,"3491",0.0905164447071276,1.26976384188176
"7702",349,2000,2,0.224318189239216,0.676799698946467,-1.24067686682349,"3492",0.0905164447071276,1.26976384188176
"7703",349,2001,1,0.255749455409335,0.681677983844237,-1.06817945618374,"3491",0.0905164447071276,1.26976384188176
"7704",349,2001,2,0.223304798980157,0.681677983844237,-1.24651034693362,"3492",0.0905164447071276,1.26976384188176
"7705",349,2002,1,0.253567609256802,0.686479176914669,-1.07967455389483,"3491",0.0905164447071276,1.26976384188176
"7706",349,2002,2,0.22242565122324,0.686479176914669,-1.25158637095844,"3492",0.0905164447071276,1.26976384188176
"7707",349,2003,1,0.25145463593421,0.691599623965855,-1.0908692094061,"3491",0.0905164447071276,1.26976384188176
"7708",349,2003,2,0.221669221975585,0.691599623965855,-1.25596531874665,"3492",0.0905164447071276,1.26976384188176
"7709",349,2004,1,0.249443931881732,0.697401521140872,-1.10158018794802,"3491",0.0905164447071276,1.26976384188176
"7710",349,2004,2,0.221038168378337,0.697401521140872,-1.259626653836,"3492",0.0905164447071276,1.26976384188176
"7711",349,2005,1,0.247558948383602,0.702080443920492,-1.11167392789536,"3491",0.0905164447071276,1.26976384188176
"7712",349,2005,2,0.220529361635942,0.702080443920492,-1.26258417515106,"3492",0.0905164447071276,1.26976384188176
"7713",349,2006,1,0.245589942446775,0.706842023072111,-1.12227281860292,"3491",0.0905164447071276,1.26976384188176
"7714",349,2006,2,0.219735448406823,0.706842023072111,-1.26720871536946,"3492",0.0905164447071276,1.26976384188176
"7715",349,2007,1,0.243604820476442,0.712411292838898,-1.13301663971323,"3491",0.0905164447071276,1.26976384188176
"7716",349,2007,2,0.218900291780327,0.712411292838898,-1.2720864715988,"3492",0.0905164447071276,1.26976384188176
"7717",349,2008,1,0.241666690161045,0.714922368125909,-1.14356354833066,"3491",0.0905164447071276,1.26976384188176
"7718",349,2008,2,0.218101225802069,0.714922368125909,-1.27676599384802,"3492",0.0905164447071276,1.26976384188176
"7719",349,2009,1,0.239819522491105,0.719634878549132,-1.15366922465961,"3491",0.0905164447071276,1.26976384188176
"7720",349,2009,2,0.217390226548802,0.719634878549132,-1.28094018053656,"3492",0.0905164447071276,1.26976384188176
"7721",349,2010,1,0.238119517996299,0.728216776970045,-1.16301697154246,"3491",0.0905164447071276,1.26976384188176
"7722",349,2010,2,0.216827862117908,0.728216776970045,-1.28424873925497,"3492",0.0905164447071276,1.26976384188176
"7723",349,2011,1,0.236388316656176,0.731961687574514,-1.17258352969759,"3491",0.0905164447071276,1.26976384188176
"7724",349,2011,2,0.216056230032734,0.731961687574514,-1.28879859776642,"3492",0.0905164447071276,1.26976384188176
"7725",349,2012,1,0.234681470470384,0.734030439499794,-1.18206297574413,"3491",0.0905164447071276,1.26976384188176
"7726",349,2012,2,0.215257467084455,0.734030439499794,-1.29352084744299,"3492",0.0905164447071276,1.26976384188176
"7727",349,2013,1,0.232989194068512,0.739141504362467,-1.19150881473392,"3491",0.0905164447071276,1.26976384188176
"7728",349,2013,2,0.214417511915198,0.739141504362467,-1.29850036108732,"3492",0.0905164447071276,1.26976384188176
"7729",349,2014,1,0.231290135997764,0.74212143724398,-1.20104068592582,"3491",0.0905164447071276,1.26976384188176
"7730",349,2014,2,0.213529718126815,0.74212143724398,-1.30377891854392,"3492",0.0905164447071276,1.26976384188176
"7731",349,2015,1,0.229578704419055,0.742682804776794,-1.2106915929852,"3491",0.0905164447071276,1.26976384188176
"7732",349,2015,2,0.212577087143559,0.742682804776794,-1.30946079186175,"3492",0.0905164447071276,1.26976384188176
"7733",349,2016,1,0.227528276970155,0.744560583602647,-1.22232087856842,"3491",0.0905164447071276,1.26976384188176
"7734",349,2016,2,0.210936912490169,0.744560583602647,-1.31928718063924,"3492",0.0905164447071276,1.26976384188176
"7735",349,2017,1,0.225277660927923,0.746738597458097,-1.23517100303259,"3491",0.0905164447071276,1.26976384188176
"7736",349,2017,2,0.208940662960534,0.746738597458097,-1.33132267779952,"3492",0.0905164447071276,1.26976384188176
"7737",349,2018,1,0.222725266408914,0.749107510980426,-1.24985484761755,"3491",0.0905164447071276,1.26976384188176
"7738",349,2018,2,0.206426498842902,0.749107510980426,-1.3466017535007,"3492",0.0905164447071276,1.26976384188176
"7739",349,2019,1,0.219817671119961,0.751059296723408,-1.26672921224355,"3491",0.0905164447071276,1.26976384188176
"7740",349,2019,2,0.203294801413147,0.751059296723408,-1.36582757222004,"3492",0.0905164447071276,1.26976384188176
"7741",35,1990,2,0.0274932395461831,0.643281514643779,-3.56593688732593,"352",0.0905164447071276,1.26976384188176
"7742",35,1990,1,0.287674900013213,0.643281514643779,-0.906703385165551,"351",0.0905164447071276,1.26976384188176
"7743",35,1991,2,0.0273290024812652,0.648170440915649,-3.57209739272505,"352",0.0905164447071276,1.26976384188176
"7744",35,1991,1,0.286367025697942,0.648170440915649,-0.913094493859295,"351",0.0905164447071276,1.26976384188176
"7745",35,1992,2,0.0271644855984953,0.654307281915657,-3.57830457431063,"352",0.0905164447071276,1.26976384188176
"7746",35,1992,1,0.284994626787436,0.654307281915657,-0.919819730934869,"351",0.0905164447071276,1.26976384188176
"7747",35,1993,2,0.0270036693033931,0.654753871228875,-3.58440755415875,"352",0.0905164447071276,1.26976384188176
"7748",35,1993,1,0.283606120639367,0.654753871228875,-0.926643750174765,"351",0.0905164447071276,1.26976384188176
"7749",35,1994,2,0.0268509647852958,0.650203636926178,-3.59023548856101,"352",0.0905164447071276,1.26976384188176
"7750",35,1994,1,0.282234274337381,0.650203636926178,-0.933405742317339,"351",0.0905164447071276,1.26976384188176
"7751",35,1995,2,0.0267107327898462,0.642296024438293,-3.59561587037229,"352",0.0905164447071276,1.26976384188176
"7752",35,1995,1,0.280926087556684,0.642296024438293,-0.939872550256952,"351",0.0905164447071276,1.26976384188176
"7753",35,1996,2,0.0265249594597259,0.632900298990764,-3.60278602947417,"352",0.0905164447071276,1.26976384188176
"7754",35,1996,1,0.279260079503818,0.632900298990764,-0.948134819468684,"351",0.0905164447071276,1.26976384188176
"7755",35,1997,2,0.0263063231402185,0.63077117858177,-3.61128742016398,"352",0.0905164447071276,1.26976384188176
"7756",35,1997,1,0.277214786853047,0.63077117858177,-0.958319491252043,"351",0.0905164447071276,1.26976384188176
"7757",35,1998,2,0.0260838979484693,0.632039206409445,-3.62000697530384,"352",0.0905164447071276,1.26976384188176
"7758",35,1998,1,0.275067832690881,0.632039206409445,-0.969060356564792,"351",0.0905164447071276,1.26976384188176
"7759",35,1999,2,0.0258863340523492,0.628004071405814,-3.62781281029857,"352",0.0905164447071276,1.26976384188176
"7760",35,1999,1,0.273083721711583,0.628004071405814,-0.979032889256778,"351",0.0905164447071276,1.26976384188176
"7761",35,2000,2,0.0257419272907904,0.62584331003883,-3.6335551555731,"352",0.0905164447071276,1.26976384188176
"7762",35,2000,1,0.271531907784253,0.62584331003883,-0.98686416884819,"351",0.0905164447071276,1.26976384188176
"7763",35,2001,2,0.0256163873293275,0.626890465908256,-3.63857280220597,"352",0.0905164447071276,1.26976384188176
"7764",35,2001,1,0.270045096374711,0.626890465908256,-0.994393787716935,"351",0.0905164447071276,1.26976384188176
"7765",35,2002,2,0.0255158277148649,0.627816151544741,-3.64260932261915,"352",0.0905164447071276,1.26976384188176
"7766",35,2002,1,0.268547157490008,0.627816151544741,-1.00200621990969,"351",0.0905164447071276,1.26976384188176
"7767",35,2003,2,0.0254519572033028,0.633594166893279,-3.64518117377555,"352",0.0905164447071276,1.26976384188176
"7768",35,2003,1,0.267287366488457,0.633594166893279,-1.00842922481393,"351",0.0905164447071276,1.26976384188176
"7769",35,2004,2,0.0254360060486696,0.644682375604118,-3.64582445408487,"352",0.0905164447071276,1.26976384188176
"7770",35,2004,1,0.26650131780964,0.644682375604118,-1.01244661250623,"351",0.0905164447071276,1.26976384188176
"7771",35,2005,2,0.0254792695426271,0.648094355537068,-3.64408062921685,"352",0.0905164447071276,1.26976384188176
"7772",35,2005,1,0.266425643000979,0.648094355537068,-1.01283377376866,"351",0.0905164447071276,1.26976384188176
"7773",35,2006,2,0.0255864174077551,0.645276345316945,-3.63977419562656,"352",0.0905164447071276,1.26976384188176
"7774",35,2006,1,0.26690013122003,0.645276345316945,-1.01040739118089,"351",0.0905164447071276,1.26976384188176
"7775",35,2007,2,0.0257708907173384,0.648083456627856,-3.63240091293201,"352",0.0905164447071276,1.26976384188176
"7776",35,2007,1,0.267806714278829,0.648083456627856,-1.00577902570507,"351",0.0905164447071276,1.26976384188176
"7777",35,2008,2,0.0259975231275303,0.649244018595299,-3.62341257747173,"352",0.0905164447071276,1.26976384188176
"7778",35,2008,1,0.269009200973452,0.649244018595299,-0.999655289460419,"351",0.0905164447071276,1.26976384188176
"7779",35,2009,2,0.0262309143011302,0.649678930216368,-3.6142355468488,"352",0.0905164447071276,1.26976384188176
"7780",35,2009,1,0.270371027566551,0.649678930216368,-0.992740956140815,"351",0.0905164447071276,1.26976384188176
"7781",35,2010,2,0.0264357923296638,0.655079125948478,-3.60624491613923,"352",0.0905164447071276,1.26976384188176
